 ,baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
3800,358.368,94.210,1814.943,1181.025,2.348,2.582,5.529,6.079,5.804,15.121,13.203,0.210,0.235,0.521,0.553,1.227,1.303,0.895,5
3801,356.357,57.270,565.944,1652.518,2.808,1.136,6.613,2.676,4.645,4.625,11.812,0.591,0.222,0.780,0.278,1.836,0.654,0.975,5
3802,378.602,85.853,1347.979,1854.071,1.620,1.175,3.814,2.767,3.290,4.225,15.042,0.284,0.205,0.321,0.234,0.757,0.552,0.468,5
3803,358.889,103.374,1516.276,2002.361,1.929,2.351,4.543,5.537,5.040,8.332,10.570,0.179,0.225,0.300,0.355,0.708,0.837,0.548,5
3804,375.860,85.697,1312.678,1031.810,1.191,1.471,2.805,3.465,3.135,3.820,14.254,0.198,0.245,0.224,0.275,0.528,0.648,0.418,5
3805,344.330,65.692,257.928,1393.844,1.410,1.282,3.320,3.020,3.170,3.739,13.406,0.288,0.262,0.327,0.299,0.771,0.704,0.522,5
3806,366.118,61.705,1850.380,1441.417,1.107,1.557,2.607,3.667,3.137,3.994,15.361,0.275,0.387,0.310,0.431,0.730,1.016,0.625,5
3807,341.877,116.747,1933.708,1487.564,2.409,2.855,5.673,6.722,6.197,10.469,10.195,0.165,0.192,0.339,0.363,0.799,0.854,0.585,5
3808,341.905,91.066,2015.852,1705.954,2.208,2.751,5.200,6.478,5.839,10.738,10.507,0.191,0.242,0.405,0.464,0.953,1.092,0.725,5
3809,362.166,74.682,1902.826,1966.348,1.894,2.650,4.460,6.240,5.350,8.549,10.396,0.229,0.336,0.403,0.535,0.948,1.260,0.789,5
3810,352.410,147.493,248.691,396.485,0.529,0.520,1.247,1.224,1.235,2.446,140.318,0.199,0.093,0.252,0.480,0.593,1.130,0.638,5
3811,375.993,55.778,1263.681,768.944,1.514,1.601,3.566,3.771,3.668,4.587,11.943,0.323,0.342,0.398,0.420,0.937,0.988,0.681,5
3812,372.828,71.814,1382.118,892.692,1.190,1.112,2.801,2.619,2.710,3.683,17.673,0.293,0.274,0.317,0.297,0.746,0.698,0.511,5
3813,361.145,85.963,1843.266,1012.321,1.779,1.900,4.189,4.475,4.332,7.278,12.394,0.250,0.269,0.358,0.380,0.843,0.895,0.614,5
3814,360.163,43.991,454.054,1096.314,1.125,1.057,2.650,2.489,2.570,3.611,18.890,0.483,0.454,0.517,0.487,1.217,1.146,0.836,5
3815,375.184,80.083,1767.352,1238.550,1.518,0.916,3.574,2.156,2.865,3.102,14.522,0.273,0.164,0.295,0.184,0.695,0.434,0.410,5
3816,370.455,76.351,864.506,1553.324,2.614,2.128,6.155,5.010,5.583,12.108,11.614,0.317,0.245,0.618,0.527,1.455,1.241,0.956,5
3817,361.008,88.814,1918.179,1672.270,1.844,1.860,4.342,4.380,4.361,6.179,11.281,0.232,0.229,0.321,0.313,0.756,0.737,0.528,5
3818,345.377,73.844,1951.773,290.197,0.898,0.767,2.115,1.805,1.960,2.901,21.960,0.271,0.236,0.279,0.231,0.656,0.544,0.426,5
3819,357.682,71.179,1281.376,366.223,0.938,0.957,2.209,2.255,2.232,3.514,22.684,0.297,0.304,0.317,0.317,0.746,0.748,0.528,5
3820,372.397,84.743,1407.765,487.096,1.613,2.089,3.799,4.919,4.359,6.050,11.308,0.209,0.283,0.291,0.383,0.685,0.902,0.567,5
3821,351.211,55.098,1387.651,581.285,1.008,2.014,2.373,4.744,3.558,3.826,13.489,0.243,0.495,0.280,0.566,0.659,1.334,0.744,5
3822,360.201,86.791,1696.651,607.762,2.057,1.800,4.844,4.238,4.541,6.700,9.777,0.224,0.194,0.334,0.303,0.787,0.713,0.531,5
3823,354.652,71.156,725.320,1383.160,0.700,1.328,1.649,3.128,2.389,2.889,19.304,0.179,0.338,0.216,0.354,0.510,0.834,0.489,5
3824,355.249,57.571,2045.968,1437.288,1.042,1.610,2.453,3.791,3.122,5.592,16.817,0.317,0.459,0.389,0.535,0.916,1.260,0.779,5
3825,363.691,75.475,1762.680,1571.147,1.870,1.706,4.404,4.018,4.211,7.196,13.209,0.324,0.293,0.443,0.409,1.042,0.962,0.709,5
3826,362.246,83.081,1136.200,1840.745,2.508,2.188,5.906,5.152,5.529,12.529,11.716,0.270,0.230,0.552,0.505,1.300,1.190,0.881,5
3827,334.640,117.606,1601.385,1882.240,2.639,2.744,6.215,6.462,6.338,20.526,17.634,0.213,0.218,0.577,0.578,1.359,1.360,0.961,5
3828,357.078,44.004,1087.419,1978.186,0.904,1.306,2.130,3.075,2.602,3.596,19.083,0.387,0.561,0.428,0.599,1.009,1.411,0.867,5
3829,347.192,60.047,117.938,353.901,0.947,0.916,2.230,2.157,2.194,3.494,22.807,0.365,0.353,0.374,0.360,0.881,0.847,0.611,5
3830,375.375,78.206,1779.712,479.184,1.425,2.249,3.356,5.297,4.326,6.451,13.380,0.237,0.390,0.321,0.505,0.755,1.190,0.704,5
3831,360.909,105.595,1732.638,884.693,2.653,2.581,6.248,6.077,6.163,16.745,14.341,0.201,0.193,0.527,0.516,1.242,1.214,0.868,5
3832,374.209,57.195,1870.398,1169.117,1.780,1.067,4.192,2.513,3.353,4.974,17.909,0.557,0.333,0.627,0.378,1.477,0.890,0.862,5
3833,361.789,56.650,1350.025,1375.802,1.022,1.460,2.406,3.439,2.923,4.104,17.840,0.322,0.461,0.352,0.504,0.830,1.187,0.724,5
3834,358.663,45.189,1390.692,1516.806,1.069,0.878,2.517,2.067,2.292,3.717,23.123,0.549,0.453,0.577,0.467,1.359,1.099,0.874,5
3835,350.817,103.932,1855.299,1688.068,2.463,2.560,5.801,6.028,5.914,11.275,11.504,0.239,0.240,0.446,0.437,1.051,1.029,0.735,5
3836,363.603,91.979,1970.032,1784.954,1.787,0.619,4.209,1.457,2.833,3.417,17.464,0.370,0.156,0.390,0.111,0.919,0.262,0.478,5
3837,332.126,70.191,86.086,1916.954,1.045,0.902,2.461,2.124,2.293,3.693,22.780,0.343,0.297,0.359,0.301,0.845,0.709,0.551,5
3838,377.574,79.444,1443.012,1960.392,1.156,1.032,2.722,2.430,2.576,3.996,20.877,0.303,0.271,0.325,0.291,0.764,0.686,0.514,5
3839,342.570,82.240,1815.470,2000.388,2.610,2.110,6.146,4.968,5.557,8.772,9.901,0.332,0.222,0.543,0.386,1.280,0.908,0.785,5
3840,344.956,62.170,685.051,2046.566,1.311,0.686,3.086,1.615,2.351,4.639,32.959,0.424,0.265,0.463,0.597,1.090,1.405,0.889,5
3841,352.875,48.190,1300.740,414.461,1.018,1.016,2.397,2.393,2.395,2.975,17.335,0.365,0.365,0.387,0.388,0.911,0.914,0.645,5
3842,354.635,63.112,913.381,429.888,0.983,1.231,2.315,2.898,2.607,2.937,15.196,0.236,0.296,0.255,0.317,0.601,0.746,0.479,5
3843,351.744,36.346,493.003,509.336,1.882,1.220,4.431,2.873,3.652,4.368,12.689,0.655,0.423,0.765,0.511,1.801,1.204,1.083,5
3844,367.530,36.971,882.802,527.962,1.058,0.991,2.492,2.333,2.413,3.410,19.613,0.563,0.528,0.595,0.553,1.402,1.301,0.956,5
3845,353.887,66.307,1396.114,640.057,2.414,2.989,5.684,7.039,6.361,11.402,10.781,0.286,0.384,0.614,0.737,1.446,1.736,1.130,5
3846,349.560,70.451,243.195,649.190,1.052,0.539,2.477,1.270,1.873,3.219,29.951,0.405,0.330,0.415,0.264,0.977,0.622,0.579,5
3847,359.689,68.386,1646.118,660.439,1.491,1.422,3.512,3.349,3.430,4.278,13.262,0.289,0.275,0.337,0.324,0.794,0.762,0.550,5
3848,349.957,68.293,333.124,859.043,0.896,1.006,2.111,2.368,2.240,3.150,20.055,0.267,0.299,0.272,0.310,0.640,0.730,0.485,5
3849,389.395,78.109,1315.574,954.109,2.006,2.226,4.723,5.241,4.982,7.947,9.347,0.217,0.241,0.379,0.403,0.894,0.949,0.652,5
3850,360.975,51.685,1598.869,1074.922,1.066,1.085,2.510,2.555,2.532,3.778,20.194,0.417,0.424,0.444,0.452,1.046,1.065,0.746,5
3851,362.750,53.305,1350.411,1085.232,1.199,0.860,2.824,2.025,2.424,3.650,21.279,0.479,0.345,0.507,0.362,1.193,0.851,0.733,5
3852,375.314,90.655,1854.552,1332.990,1.574,1.928,3.706,4.539,4.122,5.420,10.636,0.182,0.224,0.250,0.294,0.588,0.693,0.455,5
3853,357.776,65.024,1713.091,1371.476,1.866,2.288,4.395,5.388,4.892,9.210,11.351,0.297,0.375,0.515,0.602,1.213,1.419,0.933,5
3854,369.550,61.859,1221.685,1610.453,0.863,1.295,2.032,3.050,2.541,3.658,20.252,0.280,0.421,0.305,0.447,0.719,1.053,0.637,5
3855,358.435,53.301,1820.231,1799.358,1.287,1.296,3.031,3.053,3.042,3.656,14.226,0.343,0.346,0.385,0.388,0.907,0.913,0.644,5
3856,357.669,54.871,1634.833,1814.009,1.371,1.049,3.228,2.470,2.849,4.077,18.250,0.456,0.349,0.498,0.381,1.173,0.897,0.738,5
3857,350.315,73.327,1632.140,23.741,1.537,1.864,3.618,4.389,4.004,4.844,10.511,0.217,0.266,0.287,0.341,0.676,0.804,0.525,5
3858,356.662,65.160,1502.956,72.197,1.724,2.246,4.059,5.290,4.674,5.872,9.220,0.232,0.327,0.348,0.472,0.820,1.111,0.690,5
3859,356.546,54.051,1737.702,79.198,1.015,1.304,2.390,3.070,2.730,3.406,16.372,0.307,0.395,0.334,0.427,0.785,1.005,0.638,5
3860,333.560,49.341,43.300,80.697,0.478,1.373,1.126,3.234,2.180,3.631,83.858,0.730,0.807,0.854,0.834,2.012,1.965,1.406,5
3861,361.991,60.499,975.163,224.647,0.892,1.002,2.100,2.360,2.230,3.195,20.559,0.305,0.342,0.313,0.360,0.736,0.848,0.561,5
3862,366.160,90.134,1663.782,277.087,1.416,0.789,3.335,1.858,2.597,3.366,18.117,0.293,0.167,0.310,0.159,0.731,0.374,0.411,5
3863,365.680,60.206,1095.887,304.734,1.021,0.839,2.403,1.975,2.189,2.886,19.224,0.326,0.268,0.338,0.282,0.796,0.663,0.518,5
3864,351.451,75.456,1120.779,312.593,0.753,0.851,1.773,2.004,1.889,3.840,31.188,0.313,0.344,0.312,0.377,0.735,0.889,0.577,5
3865,345.483,63.335,86.994,553.582,0.853,0.780,2.008,1.838,1.923,3.328,26.906,0.355,0.314,0.343,0.375,0.807,0.883,0.598,5
3866,387.177,52.282,490.482,689.144,0.939,0.896,2.211,2.109,2.160,4.921,33.125,0.593,0.570,0.634,0.579,1.492,1.364,1.011,5
3867,353.221,51.113,1936.603,818.293,1.281,1.184,3.017,2.789,2.903,3.896,16.634,0.417,0.385,0.459,0.425,1.081,1.000,0.736,5
3868,363.487,47.892,921.530,855.945,1.049,1.132,2.470,2.665,2.568,3.692,19.357,0.424,0.457,0.455,0.489,1.072,1.151,0.786,5
3869,349.970,101.172,2013.570,866.566,0.847,0.836,1.995,1.970,1.982,3.698,29.028,0.230,0.227,0.256,0.255,0.602,0.599,0.425,5
3870,353.680,55.619,425.508,872.609,1.762,0.735,4.149,1.732,2.940,3.472,18.656,0.548,0.222,0.589,0.294,1.388,0.692,0.775,5
3871,386.116,30.499,421.215,1090.057,1.138,0.967,2.681,2.278,2.479,3.745,20.745,0.777,0.662,0.826,0.693,1.944,1.631,1.269,5
3872,354.369,41.935,1435.762,1107.546,1.852,1.399,4.362,3.295,3.829,4.982,13.199,0.590,0.433,0.724,0.533,1.704,1.256,1.059,5
3873,362.818,104.272,1433.511,1130.160,0.869,0.526,2.047,1.238,1.642,3.230,32.745,0.252,0.261,0.273,0.187,0.643,0.440,0.389,5
3874,368.798,65.997,1649.373,1142.881,1.791,1.782,4.217,4.197,4.207,5.131,9.781,0.260,0.261,0.352,0.354,0.829,0.833,0.588,5
3875,379.210,89.549,1604.108,1275.911,0.823,1.158,1.939,2.726,2.333,3.544,21.556,0.205,0.284,0.200,0.298,0.471,0.701,0.423,5
3876,362.658,109.593,1447.750,1296.658,0.792,0.473,1.866,1.113,1.490,3.218,148.340,0.271,0.428,0.276,0.623,0.649,1.468,0.802,5
3877,359.892,48.211,2041.478,1457.455,1.073,1.171,2.527,2.757,2.642,3.640,18.255,0.406,0.443,0.438,0.477,1.032,1.122,0.762,5
3878,385.086,83.547,1842.120,1477.595,1.234,0.761,2.905,1.791,2.348,3.629,23.955,0.333,0.200,0.350,0.250,0.823,0.589,0.506,5
3879,376.053,63.311,1525.257,1779.780,1.788,1.885,4.210,4.440,4.325,6.903,11.929,0.330,0.347,0.468,0.485,1.102,1.142,0.794,5
3880,364.332,73.882,870.272,1836.855,0.717,0.944,1.688,2.222,1.955,2.964,23.453,0.228,0.294,0.244,0.300,0.575,0.706,0.455,5
3881,347.055,64.332,1674.442,1898.146,2.563,2.629,6.036,6.192,6.114,10.317,9.977,0.348,0.305,0.687,0.587,1.617,1.382,1.064,5
3882,356.519,58.235,1550.437,1942.010,1.483,1.373,3.492,3.232,3.362,4.138,13.489,0.343,0.317,0.396,0.367,0.933,0.864,0.636,5
3883,360.509,64.709,1231.913,1955.434,2.089,1.837,4.920,4.325,4.622,8.139,11.384,0.351,0.307,0.533,0.488,1.256,1.150,0.851,5
3884,335.372,76.478,96.713,1968.687,0.754,0.841,1.777,1.981,1.879,2.596,21.547,0.207,0.230,0.224,0.244,0.527,0.575,0.390,5
3885,359.202,75.306,1543.747,1994.289,2.546,2.417,5.996,5.691,5.844,13.934,12.687,0.298,0.287,0.648,0.645,1.526,1.519,1.077,5
3886,355.008,59.840,1787.699,0.983,0.925,1.389,2.178,3.272,2.725,4.178,17.190,0.260,0.514,0.288,0.604,0.679,1.423,0.788,5
3887,350.972,59.461,1065.021,141.898,0.992,0.809,2.336,1.905,2.120,3.067,20.825,0.357,0.296,0.367,0.282,0.865,0.665,0.545,5
3888,366.783,57.509,1968.545,231.832,1.092,1.420,2.572,3.343,2.958,3.644,15.271,0.290,0.377,0.322,0.415,0.757,0.978,0.619,5
3889,340.145,57.981,114.988,561.622,0.864,1.176,2.034,2.770,2.402,3.436,20.013,0.306,0.412,0.304,0.435,0.716,1.025,0.625,5
3890,340.521,69.406,16.277,636.100,0.849,0.828,2.000,1.950,1.975,3.186,23.791,0.295,0.292,0.309,0.281,0.728,0.662,0.492,5
3891,366.254,47.021,1273.079,742.761,0.495,1.232,1.165,2.902,2.034,3.652,26.019,0.579,0.730,0.330,0.749,0.776,1.763,0.963,5
3892,366.445,69.849,1679.785,766.074,1.670,2.103,3.932,4.953,4.443,5.683,9.737,0.225,0.286,0.325,0.391,0.765,0.921,0.599,5
3893,365.007,60.198,772.789,920.864,0.601,1.074,1.416,2.530,1.973,3.266,26.733,0.321,0.461,0.290,0.474,0.684,1.117,0.655,5
3894,365.322,61.556,1393.471,983.428,1.697,2.194,3.996,5.165,4.581,6.276,9.817,0.259,0.341,0.392,0.484,0.924,1.141,0.734,5
3895,351.338,56.011,354.270,1037.887,0.920,1.006,2.167,2.370,2.268,3.030,19.077,0.314,0.343,0.330,0.358,0.778,0.842,0.573,5
3896,366.333,55.866,755.060,1100.035,0.890,1.249,2.095,2.941,2.518,3.380,18.502,0.300,0.418,0.306,0.444,0.720,1.046,0.635,5
3897,368.406,45.104,1427.404,1123.124,1.072,0.953,2.525,2.245,2.385,3.769,22.069,0.526,0.469,0.557,0.488,1.312,1.150,0.872,5
3898,363.696,69.000,1653.149,1302.981,1.728,1.763,4.068,4.152,4.110,5.195,10.337,0.256,0.260,0.343,0.347,0.807,0.817,0.574,5
3899,362.535,72.402,1315.232,1357.726,0.935,0.511,2.201,1.203,1.702,2.815,47.334,0.348,0.361,0.355,0.384,0.837,0.904,0.616,5
3900,371.466,54.092,1870.895,1356.439,1.820,1.881,4.286,4.429,4.358,6.551,12.805,0.417,0.455,0.553,0.619,1.301,1.458,0.977,5
3901,368.424,75.555,907.154,1474.238,1.105,0.838,2.601,1.974,2.288,3.581,22.533,0.330,0.251,0.346,0.262,0.814,0.617,0.511,5
3902,361.348,97.646,2019.691,1553.331,0.739,0.826,1.740,1.945,1.843,2.817,24.407,0.176,0.196,0.197,0.211,0.464,0.497,0.340,5
3903,366.744,68.593,1520.480,1607.887,2.023,2.065,4.763,4.864,4.813,9.339,12.734,0.352,0.366,0.550,0.574,1.294,1.351,0.935,5
3904,369.340,62.113,1116.727,1680.194,2.736,1.689,6.442,3.977,5.210,7.164,10.392,0.458,0.256,0.670,0.404,1.578,0.952,0.921,5
3905,369.588,87.559,1039.373,1721.923,0.623,0.989,1.468,2.330,1.899,3.060,33.242,0.183,0.285,0.287,0.291,0.677,0.686,0.482,5
3906,362.077,63.108,659.829,1760.116,0.984,1.116,2.318,2.629,2.473,3.264,18.131,0.283,0.321,0.299,0.341,0.705,0.803,0.534,5
3907,388.026,67.507,1393.230,1769.795,1.557,2.217,3.666,5.220,4.443,6.335,11.408,0.254,0.376,0.364,0.509,0.858,1.199,0.737,5
3908,420.906,50.196,1486.131,1790.965,1.203,1.138,2.832,2.680,2.756,4.198,19.564,0.469,0.444,0.510,0.482,1.200,1.136,0.826,5
3909,341.733,73.703,203.048,1905.130,0.874,0.858,2.059,2.020,2.039,2.701,19.184,0.235,0.231,0.232,0.229,0.546,0.539,0.384,5
3910,352.057,57.507,1628.141,2009.043,2.136,2.151,5.030,5.065,5.047,9.033,11.779,0.409,0.415,0.651,0.662,1.533,1.558,1.093,5
3911,344.816,85.757,888.699,15.292,0.509,0.917,1.200,2.159,1.679,3.040,61.008,0.337,0.319,0.407,0.329,0.957,0.775,0.616,5
3912,374.570,60.489,1720.238,46.092,1.745,0.968,4.110,2.279,3.194,3.641,14.499,0.419,0.232,0.462,0.256,1.087,0.603,0.622,5
3913,342.867,50.840,1685.658,60.794,0.842,1.090,1.982,2.568,2.275,2.979,19.104,0.310,0.404,0.341,0.424,0.802,0.998,0.640,5
3914,324.666,65.412,2028.492,104.183,2.108,2.432,4.965,5.727,5.346,9.238,10.476,0.294,0.372,0.516,0.632,1.215,1.489,0.961,5
3915,329.698,105.396,1758.797,166.506,2.545,2.801,5.993,6.596,6.295,13.445,11.854,0.175,0.194,0.432,0.453,1.018,1.066,0.737,5
3916,339.685,52.448,140.947,203.252,1.413,0.724,3.327,1.706,2.516,3.102,18.594,0.496,0.260,0.523,0.275,1.230,0.648,0.695,5
3917,351.735,47.258,765.008,215.618,0.953,1.664,2.245,3.917,3.081,3.597,15.060,0.305,0.532,0.331,0.582,0.780,1.372,0.789,5
3918,367.126,49.976,1512.747,309.000,0.860,1.369,2.025,3.224,2.624,3.834,20.296,0.349,0.556,0.374,0.593,0.880,1.395,0.825,5
3919,356.141,40.298,1211.213,312.913,0.861,1.132,2.028,2.666,2.347,3.438,20.813,0.448,0.587,0.465,0.617,1.094,1.454,0.910,5
3920,355.673,100.959,785.240,438.078,0.493,0.810,1.161,1.908,1.534,3.038,53.925,0.340,0.260,0.307,0.241,0.723,0.569,0.460,5
3921,359.824,52.148,952.560,508.760,1.125,1.143,2.650,2.690,2.670,3.342,16.454,0.355,0.360,0.383,0.388,0.903,0.915,0.643,5
3922,367.652,215.439,1751.917,585.820,0.501,0.527,1.180,1.241,1.211,3.134,39.911,0.168,0.157,0.095,0.118,0.224,0.278,0.178,5
3923,349.706,66.385,282.339,599.738,1.043,0.625,2.456,1.471,1.964,2.793,23.996,0.347,0.238,0.359,0.252,0.846,0.594,0.517,5
3924,354.859,40.328,1511.125,658.269,1.075,1.985,2.532,4.674,3.603,4.100,13.398,0.354,0.659,0.413,0.752,0.972,1.771,1.010,5
3925,360.019,58.306,643.755,662.166,0.459,1.241,1.080,2.923,2.002,3.018,65.608,0.632,0.542,0.560,0.556,1.319,1.310,0.930,5
3926,356.075,38.938,247.126,731.274,0.959,1.082,2.259,2.547,2.403,3.671,21.260,0.526,0.592,0.550,0.627,1.294,1.476,0.981,5
3927,351.044,62.299,1882.243,739.954,1.452,1.687,3.419,3.972,3.696,4.873,13.140,0.304,0.356,0.372,0.430,0.876,1.013,0.670,5
3928,369.603,61.920,1657.097,753.552,1.511,1.637,3.557,3.856,3.706,4.894,12.305,0.299,0.325,0.375,0.401,0.883,0.945,0.647,5
3929,366.746,58.860,1094.265,872.897,0.445,1.937,1.047,4.562,2.804,3.549,86.954,0.701,0.792,0.662,0.858,1.559,2.021,1.276,5
3930,361.558,74.252,709.533,900.113,0.841,1.054,1.981,2.483,2.232,3.056,20.264,0.221,0.281,0.252,0.293,0.593,0.690,0.455,5
3931,351.551,70.143,199.498,936.741,0.554,0.843,1.304,1.985,1.644,3.085,78.551,0.189,0.370,0.716,0.380,1.685,0.896,0.954,5
3932,365.668,53.614,1445.730,967.716,0.750,1.045,1.765,2.462,2.113,3.400,24.301,0.338,0.467,0.361,0.486,0.850,1.145,0.713,5
3933,371.670,41.237,686.789,993.094,1.037,1.317,2.442,3.101,2.772,3.582,16.750,0.421,0.535,0.458,0.581,1.078,1.368,0.871,5
3934,365.751,58.659,1056.885,1023.273,0.775,1.431,1.825,3.369,2.597,3.457,18.725,0.262,0.470,0.248,0.497,0.584,1.171,0.654,5
3935,373.709,64.108,1465.845,1049.415,1.600,1.854,3.767,4.366,4.066,5.844,12.497,0.308,0.358,0.402,0.460,0.948,1.083,0.720,5
3936,362.435,36.196,1934.675,1098.651,1.363,0.815,3.210,1.918,2.564,3.710,20.889,0.770,0.457,0.818,0.520,1.926,1.224,1.141,5
3937,361.549,49.916,1208.606,1124.498,1.384,1.036,3.260,2.440,2.850,3.610,16.250,0.450,0.337,0.490,0.370,1.155,0.872,0.724,5
3938,350.041,33.226,55.377,1175.870,1.258,1.237,2.962,2.913,2.937,4.155,17.281,0.654,0.643,0.725,0.713,1.706,1.679,1.197,5
3939,371.352,75.551,1517.433,1195.241,2.317,1.702,5.457,4.007,4.732,7.073,10.259,0.307,0.217,0.450,0.346,1.059,0.816,0.669,5
3940,352.342,47.746,125.643,1247.471,1.111,1.223,2.615,2.880,2.747,3.525,16.569,0.385,0.424,0.419,0.460,0.986,1.084,0.733,5
3941,355.949,48.829,780.713,1264.265,1.250,0.683,2.944,1.609,2.277,3.585,24.639,0.610,0.350,0.637,0.377,1.500,0.887,0.871,5
3942,373.846,78.948,1319.563,1277.352,0.762,0.894,1.795,2.106,1.950,3.476,28.720,0.250,0.302,0.312,0.320,0.736,0.753,0.526,5
3943,371.616,82.229,1185.832,1326.725,0.661,1.381,1.556,3.252,2.404,3.066,18.868,0.175,0.327,0.153,0.342,0.361,0.805,0.441,5
3944,358.999,72.634,1563.284,1337.377,2.445,2.258,5.758,5.317,5.538,11.920,11.172,0.286,0.261,0.590,0.562,1.390,1.323,0.960,5
3945,360.840,48.251,1378.679,1381.697,0.892,1.149,2.101,2.706,2.403,3.233,19.025,0.349,0.451,0.376,0.476,0.885,1.121,0.714,5
3946,369.065,67.246,1691.716,1395.593,2.264,1.874,5.332,4.413,4.872,7.784,10.481,0.338,0.271,0.520,0.438,1.223,1.032,0.800,5
3947,354.020,49.440,924.686,1440.365,1.082,1.258,2.547,2.963,2.755,4.013,18.858,0.412,0.480,0.448,0.520,1.056,1.225,0.809,5
3948,357.675,70.769,1323.118,1538.613,0.837,0.764,1.971,1.800,1.886,3.295,27.428,0.316,0.280,0.307,0.334,0.723,0.787,0.534,5
3949,359.870,76.740,1274.109,1667.211,0.898,0.655,2.114,1.543,1.829,3.014,25.227,0.299,0.241,0.298,0.225,0.701,0.530,0.439,5
3950,354.680,44.814,484.849,1721.498,0.861,1.146,2.028,2.699,2.363,3.503,20.942,0.409,0.541,0.415,0.570,0.978,1.341,0.830,5
3951,375.667,43.425,1156.979,1761.014,2.001,1.506,4.711,3.547,4.129,5.586,11.965,0.556,0.406,0.720,0.540,1.695,1.272,1.059,5
3952,356.618,27.435,671.026,1792.874,1.083,1.051,2.549,2.476,2.513,3.820,20.665,0.817,0.793,0.868,0.843,2.045,1.985,1.425,5
3953,354.335,44.684,1665.094,1804.506,1.002,1.469,2.359,3.459,2.909,3.284,14.512,0.326,0.478,0.355,0.521,0.835,1.226,0.742,5
3954,341.194,46.430,118.988,1806.134,1.041,0.884,2.451,2.081,2.266,3.066,19.254,0.436,0.372,0.455,0.378,1.071,0.889,0.696,5
3955,358.208,50.593,869.595,1822.948,1.199,0.845,2.824,1.991,2.407,3.393,19.763,0.477,0.340,0.503,0.335,1.185,0.788,0.711,5
3956,358.924,107.350,1325.218,1832.361,0.481,0.548,1.133,1.291,1.212,3.036,95.316,0.438,0.273,0.356,0.455,0.839,1.072,0.681,5
3957,336.891,90.866,1672.683,1847.927,3.007,3.093,7.080,7.283,7.182,27.430,23.728,0.233,0.240,0.926,0.937,2.180,2.207,1.551,5
3958,353.806,61.598,1902.046,1861.254,1.242,0.947,2.926,2.231,2.578,3.410,18.003,0.363,0.277,0.388,0.296,0.913,0.697,0.575,5
3959,355.821,43.067,1547.613,1874.992,1.265,0.916,2.979,2.157,2.568,3.262,17.346,0.514,0.374,0.548,0.386,1.289,0.909,0.789,5
3960,352.093,70.655,1858.458,1882.727,1.249,0.502,2.942,1.181,2.061,3.891,60.168,0.558,0.461,0.575,0.488,1.354,1.150,0.888,5
3961,349.194,52.205,1967.550,1901.837,1.171,1.040,2.757,2.448,2.602,3.665,18.837,0.423,0.375,0.453,0.402,1.067,0.946,0.713,5
3962,355.774,59.174,1588.849,1969.901,1.298,1.301,3.058,3.063,3.060,4.060,15.589,0.342,0.343,0.385,0.385,0.906,0.907,0.641,5
3963,346.755,47.617,1141.303,1.002,1.619,0.672,3.812,1.582,2.697,5.365,17.563,0.637,0.296,0.717,0.244,1.689,0.575,0.892,5
3964,354.736,68.195,1389.391,44.480,0.594,1.122,1.400,2.643,2.021,2.973,36.448,0.211,0.384,0.389,0.398,0.916,0.938,0.655,5
3965,331.351,71.777,1918.993,51.160,1.893,2.497,4.458,5.880,5.169,8.211,9.502,0.220,0.314,0.399,0.518,0.939,1.219,0.769,5
3966,333.042,37.123,263.496,54.980,1.007,0.959,2.372,2.257,2.314,3.309,20.207,0.549,0.524,0.582,0.542,1.372,1.276,0.937,5
3967,353.454,38.777,900.545,166.909,1.108,0.879,2.610,2.071,2.340,3.434,20.687,0.597,0.477,0.630,0.482,1.483,1.134,0.933,5
3968,349.266,53.031,1755.652,267.762,1.192,0.932,2.807,2.195,2.501,3.269,18.031,0.406,0.317,0.431,0.337,1.015,0.793,0.644,5
3969,357.472,69.756,1678.153,309.189,0.627,1.445,1.476,3.404,2.440,3.283,20.039,0.223,0.432,0.183,0.451,0.430,1.062,0.573,5
3970,374.640,69.956,1039.600,323.427,1.156,0.774,2.722,1.823,2.272,3.325,22.549,0.353,0.230,0.370,0.284,0.870,0.669,0.549,5
3971,355.070,41.453,1427.374,373.478,1.614,1.021,3.802,2.405,3.104,3.558,14.319,0.556,0.351,0.614,0.395,1.446,0.930,0.860,5
3972,350.573,43.323,258.458,379.718,1.167,1.018,2.749,2.398,2.574,3.439,18.019,0.485,0.423,0.519,0.454,1.223,1.069,0.812,5
3973,360.377,61.089,1269.971,385.029,1.698,0.776,3.998,1.828,2.913,3.342,15.994,0.460,0.217,0.492,0.202,1.158,0.476,0.626,5
3974,364.780,49.094,1212.618,391.693,1.397,2.118,3.291,4.986,4.139,4.863,11.603,0.322,0.522,0.409,0.663,0.963,1.561,0.917,5
3975,355.295,48.566,1610.084,433.652,0.985,1.312,2.319,3.090,2.705,4.108,20.166,0.410,0.546,0.438,0.588,1.032,1.384,0.863,5
3976,363.885,58.078,1122.656,441.089,1.031,0.608,2.429,1.432,1.930,3.085,22.730,0.437,0.321,0.450,0.227,1.061,0.535,0.594,5
